uniform,normal
32.69872985928231,20.811392798377028
22.466558358864113,27.699682412255616
20.649320108410222,24.131612686632913
15.162418062204535,19.330899397731297
26.839525550055402,26.911495281767774
25.9161923497265,16.786320362218902
35.472799425665414,24.48037396348935
28.256939655546724,24.4617686045326
18.160677786325188,22.53497643095086
36.69735272696263,20.23260208235735
22.629516421555586,25.587591617092265
27.84531044719487,16.42387503166492
26.837653710495847,19.665079683288305
19.187864880575432,21.524288314362405
21.528672079427334,16.200432911487347
23.903026968385152,31.499651740271325
19.305377992206395,26.63780728434065
20.12873251008342,22.32320701556843
20.59091308401767,12.542986835970062
22.921621965163723,28.259677926837984
25.66292821411226,18.763225649815183
29.5617071751477,9.730269770913848
34.72927801566007,23.356045919437353
29.913041332657915,20.612514516060017
29.62590064987741,23.16844728546042
24.47151938620452,18.55156775366687
23.748746999110182,28.380726442274785
30.744312372728597,15.983632050832256
17.159395974609367,22.932414187377994
18.229959604914136,20.64300863493445
33.44069908661127,16.460999072751324
29.288710170547777,17.01512817525788
37.55694074874856,27.2952773988788
18.49825989369872,27.75564465781564
13.850664971184326,20.762022411393197
39.270957562884504,20.431960836160922
30.609409690964682,17.105347355395992
39.09385169160862,27.805439769813923
37.940648323868814,9.346891810916986
18.74425862863447,16.534176692099926
12.393202333721032,18.880659451391583
26.16924586060245,12.778319768311036
36.73403218162587,14.75490981369775
18.099861010843803,25.569154304455264
39.58172608850114,14.639774020830844
12.793015727554854,19.633041639506708
37.31547756962004,18.186053511189684
23.86986114401899,17.07496266141719
14.387687932237313,28.401041058390994
26.589012603093913,10.601283338637966
24.66058672144831,19.0403763020726
29.95177431298582,22.382817201900927
22.967456037996985,25.254400512012865
38.21268196865475,20.94842623636077
28.61164227024935,20.50120155474637
15.702970695944192,18.400269257905723
36.884435581735005,12.576416166742012
20.098363613045642,20.29256225951239
12.758660687030272,24.200830323870115
35.110321012533184,21.72067324955339
37.55699848643797,14.3116730171264
11.878753284588626,21.10202985514551
12.197909686628794,21.35548985641549
31.70218301585227,17.86675125128525
31.97317745290456,16.648190583131175
27.83656151536091,12.037957867962497
33.19667936268467,29.729763585206214
16.64603288285277,23.16141395310032
20.169233043082723,11.557762425877048
37.05361165928447,17.9304495932278
39.51053819419347,26.454080614935812
36.24487142786726,20.171973261838428
19.227766607116806,21.196279574780146
37.93089700003695,20.856952368725334
19.583335969074597,18.446373352109802
34.76992900101074,4.122192352477779
24.83468530274012,20.47392659059018
32.299868140211835,30.966918875793183
31.195929592999075,24.724512611809907
24.26412918229309,14.48941408052073
35.88964419919736,11.562648158949925
26.57085572916634,23.042274325671073
24.187495226620168,14.948172077559116
12.765991833584124,14.873636454321971
18.129890195304753,21.681292296956325
28.741779739902302,24.430873211482727
31.75590479779857,19.071462752897308
37.30618549767894,24.750503670947076
30.857831435913884,19.521811844087104
21.56112059694013,14.109438724444772
19.321416269577494,8.189596527518725
15.385134883918571,18.40146952498226
20.40079387269985,28.95008310553254
25.83392270520009,17.791102475953323
24.739786947584093,21.57993823429633
11.715076135356064,24.62574765862366
26.64096703580335,22.285283152538092
11.71294036200113,8.95995720389509
39.22935277899983,15.912986258024816
23.25836507469974,22.713769231713066
20.533925702791564,21.200832600155596
10.873830806262333,27.52632366296025
28.68094429168006,12.79183217700643
37.062443197583775,15.352046698940757
29.491336616059428,16.78319934845004
28.57074834152146,15.444576987317259
23.71988480886644,23.722203691417683
34.07803565548519,25.631809385426894
22.996185596851326,18.4420015505383
36.189517705788504,14.128646514319984
31.696420385781785,22.801446271609464
13.814586918374477,16.70612507796384
19.49396679108861,24.293981860561292
39.565598740707685,20.970767331609878
38.15322072087827,13.825629953838808
16.857358379657335,22.318972666020876
36.58927448878515,18.259629230845867
36.79920435630073,25.769513027894106
31.681537666427896,14.996121172942217
14.25527724538905,13.471732607097758
29.890599886389758,16.606487208869908
29.8457056754486,26.555886111201154
25.325215255354067,18.537399985803074
21.283898075272003,22.20404803403283
20.535552003284046,19.036533837728264
15.539620648027626,15.208082092491999
